First name,Last name,Uni ID,Institution,Department,Email address,Groups,Assignment: Assignment 1 (SQL): Marks and Feedback (Real),Assignment: Assignment 2 (Database Theory): Marks and Feedback (Real),Quiz: NoSQL Test (Real),Total marks for quizzes (Real),Lab activities (Lab 1-8) (Real),Final Exam (Real),"Quiz: Quiz for Week 2 (deadline: 11:59pm, Aug 1, Tuesday) (Real)","Quiz: Quiz for Week 3 (deadline 23:59, August 8, Tuesday) (Real)","Quiz: Quiz for Week 4 (deadline: 11:59pm, August 15, Tuesday) (Real)","Quiz: Quiz for Week 5 (deadline: 11:59pm, 22 August, Tuesday) (Real)","Quiz: Quiz for Week 6 (deadline: 11:59pm, 29 August, Tuesday) (Real)","Quiz: Quiz for Week 7 (deadline: 11:59pm, 19 September, Tuesday) (Real)","Quiz: Quiz for Week 8 (deadline 11:59pm, 26 September, Tuesday) (Real)","Quiz: Quiz for Week 9 (deadline: 23:59, 3 October, Tuesday) (Real)","Quiz: Quiz for Week 10 (deadline: 11:59pm, October 10, Tuesday) (Real)","Quiz: Quiz for Week 11 (deadline: 11:59pm, 17 October, Tuesday) (Real)",Attendance: Lab Engagement (Real),Attendance: Lab 8 Engagement (Real),Quiz: DA/PX Exam (Real),Course total (Real),Last downloaded from this course
IDOQZL,IPXBLN,u2400273,,,u2400273@anu.edu.au,[MyTT] ComA/15 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 2 (02) Mon Oct 16 12:00 - 14:00 (HN 1.24),-,-,-,-,-,-,0.5,0.6,0.6,-,-,-,-,-,-,-,104.8,-,-,-,1710372715
VRWWIV,ZEOOCT,u2400274,,,u2400274@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/24 (Classes 7460/7511),-,-,-,-,-,-,0.3,0.4,0.6,-,-,-,-,-,-,-,104.4,-,-,-,1710372715
JFXKPI,EZZLZN,u2400275,,,u2400275@anu.edu.au,[MyTT] ComA/03 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.4,0.6,0.5,-,-,-,-,-,-,-,103.7,-,-,-,1710372715
ITYNKV,RCDQRK,u2400276,,,u2400276@anu.edu.au,[MyTT] ComA/13 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 2 (02) Mon Oct 16 12:00 - 14:00 (HN 1.24),-,-,-,-,-,-,0.3,0.5,0.6,-,-,-,-,-,-,-,110,-,-,-,1710372715
HEQXHS,SOEQHZ,u2400277,,,u2400277@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/25 (Classes 7460/7511);Lab 8 Option 3 (01) Thu Oct 12 18:00 - 20:00 (HN 1.24),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1710372715
DRYAAX,HNIKSI,u2400278,,,u2400278@anu.edu.au,[MyTT] ComA/19 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 1 (01) Wed Oct 11 16:00 - 18:00 (CSIT N115/N116),-,-,-,-,-,-,0.4,0.4,0.3,-,-,-,-,-,-,-,118.7,-,-,-,1710372715
TGEEAW,HTPDML,u2400279,,,u2400279@anu.edu.au,[MyTT] ComA/04 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 1 (02) Mon Oct 16 14:00 - 16:00 (HN 1.24),-,-,-,-,-,-,0.4,0.6,0.4,-,-,-,-,-,-,-,112.5,-,-,-,1710372715
CRUZGD,QREKYD,u2400280,,,u2400280@anu.edu.au,[MyTT] ComA/06 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 3 (02) Mon Oct 16 16:00 - 18:00 (HN 1.24),-,-,-,-,-,-,0.3,0.4,0.5,-,-,-,-,-,-,-,104.4,-,-,-,1710372715
HDZKKZ,DGKEFM,u2400281,,,u2400281@anu.edu.au,[MyTT] ComA/19 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 3 (01) Thu Oct 12 18:00 - 20:00 (HN 1.24),-,-,-,-,-,-,0.4,-,0.5,-,-,-,-,-,-,-,114.5,-,-,-,1710372715
KFLDUM,PZEHSY,u2400282,,,u2400282@anu.edu.au,[MyTT] ComA/15 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 3 (02) Mon Oct 16 16:00 - 18:00 (HN 1.24),-,-,-,-,-,-,0.5,0.6,0.4,-,-,-,-,-,-,-,110.9,-,-,-,1710372715
XRHOFY,VLDJFG,u2400283,,,u2400283@anu.edu.au,[MyTT] ComA/07 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.3,0.5,0.3,-,-,-,-,-,-,-,119.5,-,-,-,1710372715
LNAPXF,QJDFJT,u2400284,,,u2400284@anu.edu.au,[MyTT] ComA/08 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.5,0.5,0.3,-,-,-,-,-,-,-,112.2,-,-,-,1710372715
QZPEVP,HFEXIC,u2400285,,,u2400285@anu.edu.au,[MyTT] ComA/15 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Supplementary and Deferred Exam;Supp Special Exam Arrangements,-,-,-,-,-,-,0.4,0.6,0.5,-,-,-,-,-,-,-,110,-,-,-,1710372715
JIHMBD,JOEIJM,u2400286,,,u2400286@anu.edu.au,[MyTT] ComA/03 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.3,0.5,0.4,-,-,-,-,-,-,-,-,-,-,-,1710372715
GSRYLR,XOKLFS,u2400287,,,u2400287@anu.edu.au,[MyTT] ComA/09 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,119.8,-,-,-,1710372715
UFGFRH,WNURDD,u2400288,,,u2400288@anu.edu.au,[MyTT] ComA/04 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 1 (02) Mon Oct 16 14:00 - 16:00 (HN 1.24),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1710372715
FKYCRH,NNVWND,u2400289,,,u2400289@anu.edu.au,[MyTT] ComA/20 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,-,0.6,0.3,-,-,-,-,-,-,-,118.5,-,-,-,1710372715
POMPNR,UUUDVA,u2400290,,,u2400290@anu.edu.au,[MyTT] ComA/08 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.5,0.4,0.6,-,-,-,-,-,-,-,116.6,-,-,-,1710372715
HKRKLT,DNTCOP,u2400291,,,u2400291@anu.edu.au,[MyTT] ComA/16 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 1 (02) Mon Oct 16 14:00 - 16:00 (HN 1.24),-,-,-,-,-,-,0.3,0.5,-,-,-,-,-,-,-,-,76.7,-,-,-,1710372715
DCBBVM,VWXGFR,u2400292,,,u2400292@anu.edu.au,[MyTT] ComA/15 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,-,0.6,-,-,-,-,-,-,-,-,111.7,-,-,-,1710372715
PJBDNH,MFEQCK,u2400293,,,u2400293@anu.edu.au,[MyTT] ComA/19 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 2 (02) Mon Oct 16 12:00 - 14:00 (HN 1.24),-,-,-,-,-,-,0.5,0.5,0.6,-,-,-,-,-,-,-,113.3,-,-,-,1710372715
FRKFZJ,FYLNAL,u2400294,,,u2400294@anu.edu.au,[MyTT] ComA/09 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,1710372715
AUDYOS,NMCAQQ,u2400295,,,u2400295@anu.edu.au,[MyTT] ComA/04 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Supplementary and Deferred Exam,-,-,-,-,-,-,-,0.5,0.3,-,-,-,-,-,-,-,102.1,-,-,-,1710372715
DLNISM,XSISYP,u2400296,,,u2400296@anu.edu.au,[MyTT] ComA/06 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.5,0.6,0.5,-,-,-,-,-,-,-,104.4,-,-,-,1710372715
ONYGRU,YOEFUI,u2400297,,,u2400297@anu.edu.au,[MyTT] ComA/11 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.6,0.5,0.3,-,-,-,-,-,-,-,102.5,-,-,-,1710372715
IEFURC,MNPJIH,u2400298,,,u2400298@anu.edu.au,[MyTT] ComA/14 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.4,0.4,0.4,-,-,-,-,-,-,-,104.7,-,-,-,1710372715
KLYGUL,IIHQHK,u2400299,,,u2400299@anu.edu.au,[MyTT] ComA/20 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.4,0.4,0.4,-,-,-,-,-,-,-,-,-,-,-,1710372715
ZGGOAS,BDABVD,u2400300,,,u2400300@anu.edu.au,[MyTT] ComA/05 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.4,0,0.1,-,-,-,-,-,-,-,117.3,-,-,-,1710372715
EBCIJA,UUGIRT,u2400301,,,u2400301@anu.edu.au,[MyTT] ComA/04 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Supplementary and Deferred Exam,-,-,-,-,-,-,0.3,0.5,0.6,-,-,-,-,-,-,-,113.7,-,-,-,1710372715
AROBZA,EXVASZ,u2400302,,,u2400302@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/24 (Classes 7460/7511);Supplementary and Deferred Exam,-,-,-,-,-,-,0.6,0.6,-,-,-,-,-,-,-,-,114.2,-,-,-,1710372715
QUAGSO,KCCWSS,u2400303,,,u2400303@anu.edu.au,[MyTT] ComA/03 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 2 (02) Mon Oct 16 12:00 - 14:00 (HN 1.24),-,-,-,-,-,-,-,0.6,0.4,-,-,-,-,-,-,-,103.1,-,-,-,1710372715
VOGWYZ,OUFOEQ,u2400304,,,u2400304@anu.edu.au,[MyTT] ComA/11 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.5,0.6,0.5,-,-,-,-,-,-,-,113.9,-,-,-,1710372715
CBPDBN,JWIKNQ,u2400305,,,u2400305@anu.edu.au,[MyTT] ComA/11 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,-,0.5,-,-,-,-,-,-,-,-,0,-,-,-,1710372715
SAFDUU,RCUOIE,u2400306,,,u2400306@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/21 (Classes 7460/7511),-,-,-,-,-,-,0.5,0.6,0.4,-,-,-,-,-,-,-,116.3,-,-,-,1710372715
EWSSZT,QHTZZY,u2400307,,,u2400307@anu.edu.au,[MyTT] ComA/05 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.6,0.5,0.4,-,-,-,-,-,-,-,109.2,-,-,-,1710372715
BCRNNP,WNTJYG,u2400308,,,u2400308@anu.edu.au,[MyTT] ComA/06 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.6,0.5,0.6,-,-,-,-,-,-,-,118,-,-,-,1710372715
DGLEDD,LEDIUX,u2400309,,,u2400309@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/22 (Classes 7460/7511),-,-,-,-,-,-,0.2,0.6,0.6,-,-,-,-,-,-,-,104.7,-,-,-,1710372715
PSVVYG,PZCHMN,u2400310,,,u2400310@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/21 (Classes 7460/7511);Lab 8 Option 1 (02) Mon Oct 16 14:00 - 16:00 (HN 1.24),-,-,-,-,-,-,0.1,-,-,-,-,-,-,-,-,-,104.4,-,-,-,1710372715
VZCDWP,WRUNDJ,u2400311,,,u2400311@anu.edu.au,[MyTT] ComA/19 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Supplementary and Deferred Exam,-,-,-,-,-,-,0.5,-,0.2,-,-,-,-,-,-,-,109,-,-,-,1710372715
MLKLDT,XJZGND,u2400312,,,u2400312@anu.edu.au,[MyTT] ComA/03 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 2 (02) Mon Oct 16 12:00 - 14:00 (HN 1.24),-,-,-,-,-,-,0.5,0.5,0.5,-,-,-,-,-,-,-,0,-,-,-,1710372715
USJIFZ,KALYWY,u2400313,,,u2400313@anu.edu.au,[MyTT] ComA/19 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.4,0.6,0.6,-,-,-,-,-,-,-,119.5,-,-,-,1710372715
LNWBYU,THAPSH,u2400314,,,u2400314@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/22 (Classes 7460/7511);Lab 8 Option 1 (02) Mon Oct 16 14:00 - 16:00 (HN 1.24),-,-,-,-,-,-,-,0.5,0.3,-,-,-,-,-,-,-,102,-,-,-,1710372715
VJBMKX,VMPGVM,u2400315,,,u2400315@anu.edu.au,[MyTT] ComA/03 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.4,0.5,0.4,-,-,-,-,-,-,-,71.9,-,-,-,1710372715
OFJQDL,TXGPBP,u2400316,,,u2400316@anu.edu.au,[MyTT] ComA/02 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.4,0.5,0.5,-,-,-,-,-,-,-,-,-,-,-,1710372715
QFZUYT,YJGOGB,u2400317,,,u2400317@anu.edu.au,[MyTT] ComA/15 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.3,-,-,-,-,-,-,-,-,-,0,-,-,-,1710372715
HQHFNH,TRWLEX,u2400318,,,u2400318@anu.edu.au,[MyTT] ComA/10 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.5,0.6,0.5,-,-,-,-,-,-,-,102.9,-,-,-,1710372715
NMZUVK,TFEUPV,u2400319,,,u2400319@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/24 (Classes 7460/7511),-,-,-,-,-,-,0.4,-,-,-,-,-,-,-,-,-,-,-,-,-,1710372715
KHEKYZ,AAWUNZ,u2400320,,,u2400320@anu.edu.au,[MyTT] ComA/17 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Supplementary and Deferred Exam;Remote,-,-,-,-,-,-,0.6,0.6,0.5,-,-,-,-,-,-,-,-,-,-,-,1710372715
UDKFVH,EFIOEC,u2400321,,,u2400321@anu.edu.au,[MyTT] ComA/19 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 3 (02) Mon Oct 16 16:00 - 18:00 (HN 1.24),-,-,-,-,-,-,0.4,0.6,0.2,-,-,-,-,-,-,-,100.3,-,-,-,1710372715
DRUQLC,UODNZY,u2400322,,,u2400322@anu.edu.au,[MyTT] ComA/10 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 1 (01) Wed Oct 11 16:00 - 18:00 (CSIT N115/N116),-,-,-,-,-,-,0.6,0.5,0.5,-,-,-,-,-,-,-,116,-,-,-,1710372715
GKVJPC,FWSOIE,u2400323,,,u2400323@anu.edu.au,[MyTT] ComA/20 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.5,0.5,0.4,-,-,-,-,-,-,-,112.7,-,-,-,1710372715
SONLQO,NJYXHO,u2400324,,,u2400324@anu.edu.au,[MyTT] ComA/05 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 2 (01) Tue Oct 10 8:00 - 10:00 (CSIT N115/N116),-,-,-,-,-,-,-,0.3,0.4,-,-,-,-,-,-,-,112.9,-,-,-,1710372716
ZEQOSL,QYERJM,u2400325,,,u2400325@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/23 (Classes 7460/7511),-,-,-,-,-,-,0.6,0.6,0.4,-,-,-,-,-,-,-,-,-,-,-,1710372716
SXZMBM,KHEBVX,u2400326,,,u2400326@anu.edu.au,[MyTT] ComA/20 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1710372716
SUGHJT,XNIMXW,u2400327,,,u2400327@anu.edu.au,[MyTT] ComA/04 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Supplementary and Deferred Exam,-,-,-,-,-,-,0.6,0.6,0.6,-,-,-,-,-,-,-,103.7,-,-,-,1710372716
KJAGRL,IDIAMJ,u2400328,,,u2400328@anu.edu.au,[MyTT] ComA/17 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 3 (01) Thu Oct 12 18:00 - 20:00 (HN 1.24),-,-,-,-,-,-,0.4,0.5,0.5,-,-,-,-,-,-,-,106.9,-,-,-,1710372716
VRIOOY,LLQDQK,u2400329,,,u2400329@anu.edu.au,[MyTT] ComA/01 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.2,0.6,0.6,-,-,-,-,-,-,-,111.4,-,-,-,1710372716
QQLBCL,MXNAAI,u2400330,,,u2400330@anu.edu.au,[MyTT] ComA/02 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 2 (02) Mon Oct 16 12:00 - 14:00 (HN 1.24),-,-,-,-,-,-,0.5,0.6,0.3,-,-,-,-,-,-,-,101,-,-,-,1710372716
AMMRZO,GTUHZD,u2400331,,,u2400331@anu.edu.au,[MyTT] ComA/01 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 2 (01) Tue Oct 10 8:00 - 10:00 (CSIT N115/N116),-,-,-,-,-,-,0.6,-,0.4,-,-,-,-,-,-,-,112.1,-,-,-,1710372716
TUUQMA,VIEJJF,u2400332,,,u2400332@anu.edu.au,[MyTT] ComA/04 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,-,0.6,-,-,-,-,-,-,-,-,117.3,-,-,-,1710372716
QXJCQU,QSIJRQ,u2400333,,,u2400333@anu.edu.au,[MyTT] ComA/13 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 2 (02) Mon Oct 16 12:00 - 14:00 (HN 1.24),-,-,-,-,-,-,0.5,0.4,-,-,-,-,-,-,-,-,0,-,-,-,1710372716
YMKRAS,GZUVRK,u2400334,,,u2400334@anu.edu.au,[MyTT] ComA/15 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.6,0.4,0.6,-,-,-,-,-,-,-,115.6,-,-,-,1710372716
DENPFE,EKOCFT,u2400335,,,u2400335@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/24 (Classes 7460/7511);Lab 8 Option 2 (01) Tue Oct 10 8:00 - 10:00 (CSIT N115/N116);Lab 8 Option 3 (02) Mon Oct 16 16:00 - 18:00 (HN 1.24),-,-,-,-,-,-,0.5,0.5,0.4,-,-,-,-,-,-,-,104.8,-,-,-,1710372716
XOVWEV,ZVLTOT,u2400336,,,u2400336@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/24 (Classes 7460/7511),-,-,-,-,-,-,0.5,0.6,0.5,-,-,-,-,-,-,-,106.1,-,-,-,1710372716
SWLRAI,TWKVUB,u2400337,,,u2400337@anu.edu.au,[MyTT] ComA/10 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.3,0.6,-,-,-,-,-,-,-,-,116.4,-,-,-,1710372716
QXJBUF,ARJGVH,u2400338,,,u2400338@anu.edu.au,[MyTT] ComA/15 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,-,0.6,0.5,-,-,-,-,-,-,-,113.5,-,-,-,1710372716
DBTCWE,EAPAUG,u2400339,,,u2400339@anu.edu.au,[MyTT] ComA/01 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.5,0.4,0.3,-,-,-,-,-,-,-,75.1,-,-,-,1710372716
USPCDA,ZHFGFO,u2400340,,,u2400340@anu.edu.au,[MyTT] ComA/02 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,1710372716
IRBOYE,QUTJCX,u2400341,,,u2400341@anu.edu.au,[MyTT] ComA/06 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1710372716
SWXNRF,TIOEYS,u2400342,,,u2400342@anu.edu.au,[MyTT] ComA/05 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.5,0.5,0.3,-,-,-,-,-,-,-,103.9,-,-,-,1710372716
WYQNRW,KBPLOV,u2400343,,,u2400343@anu.edu.au,[MyTT] ComA/10 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Supplementary and Deferred Exam,-,-,-,-,-,-,0.4,-,0.3,-,-,-,-,-,-,-,114.2,-,-,-,1710372716
TGLQLM,JHVEFB,u2400344,,,u2400344@anu.edu.au,[MyTT] ComA/16 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1710372716
MHOBOM,PWNHTZ,u2400345,,,u2400345@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/24 (Classes 7460/7511),-,-,-,-,-,-,0.6,0.5,0.4,-,-,-,-,-,-,-,114.4,-,-,-,1710372716
CFQEPP,TDZJVM,u2400346,,,u2400346@anu.edu.au,[MyTT] ComA/02 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.4,0.4,0.3,-,-,-,-,-,-,-,113.7,-,-,-,1710372716
PSVHJN,CJBAYL,u2400347,,,u2400347@anu.edu.au,[MyTT] ComA/04 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.5,0.5,0.4,-,-,-,-,-,-,-,111.5,-,-,-,1710372716
BKJEHP,WLUIQC,u2400348,,,u2400348@anu.edu.au,[MyTT] ComA/02 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.5,0.6,0.6,-,-,-,-,-,-,-,119.2,-,-,-,1710372716
YKPCWL,QIIWQT,u2400349,,,u2400349@anu.edu.au,[MyTT] ComA/10 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Supplementary and Deferred Exam;Remote,-,-,-,-,-,-,0.5,0.5,0.5,-,-,-,-,-,-,-,108.8,-,-,-,1710372716
GIPNFX,OKWLED,u2400350,,,u2400350@anu.edu.au,[MyTT] ComA/19 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.4,0.5,0.3,-,-,-,-,-,-,-,111.5,-,-,-,1710372716
ZZFFMW,GJCZWO,u2400351,,,u2400351@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/25 (Classes 7460/7511);Lab 8 Option 3 (01) Thu Oct 12 18:00 - 20:00 (HN 1.24),-,-,-,-,-,-,0.5,0.6,0.6,-,-,-,-,-,-,-,114.7,-,-,-,1710372716
IHHSWU,GQNFKC,u2400352,,,u2400352@anu.edu.au,[MyTT] ComA/18 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 1 (01) Wed Oct 11 16:00 - 18:00 (CSIT N115/N116),-,-,-,-,-,-,0.5,0.6,0.4,-,-,-,-,-,-,-,104,-,-,-,1710372716
RMVRZF,IOPOCJ,u2400353,,,u2400353@anu.edu.au,[MyTT] ComA/03 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 2 (01) Tue Oct 10 8:00 - 10:00 (CSIT N115/N116),-,-,-,-,-,-,0.4,0.5,0.4,-,-,-,-,-,-,-,100.9,-,-,-,1710372716
DOXTGY,OATEDN,u2400354,,,u2400354@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/24 (Classes 7460/7511),-,-,-,-,-,-,0.6,0.6,0.4,-,-,-,-,-,-,-,-,-,-,-,1710372716
NGBKMZ,LJFJBY,u2400355,,,u2400355@anu.edu.au,[MyTT] ComA/10 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.6,0.6,0.4,-,-,-,-,-,-,-,104.6,-,-,-,1710372716
BYVPOA,XBDVHU,u2400356,,,u2400356@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/22 (Classes 7460/7511);Lab 8 Option 3 (01) Thu Oct 12 18:00 - 20:00 (HN 1.24);Supplementary and Deferred Exam;Supp Special Exam Arrangements,-,-,-,-,-,-,-,0.6,0.3,-,-,-,-,-,-,-,100.9,-,-,-,1710372716
OIMWPH,LEVXQY,u2400357,,,u2400357@anu.edu.au,[MyTT] LecB/01 (Classes 7460/7511);[MyTT] ComA/22 (Classes 7460/7511);Lab 8 Option 2 (02) Mon Oct 16 12:00 - 14:00 (HN 1.24),-,-,-,-,-,-,0.5,0.5,-,-,-,-,-,-,-,-,115.6,-,-,-,1710372716
QXBBMV,MYOOYR,u2400358,,,u2400358@anu.edu.au,[MyTT] ComA/19 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.4,0.4,0.3,-,-,-,-,-,-,-,107.2,-,-,-,1710372716
KJVVSV,CMMPGS,u2400359,,,u2400359@anu.edu.au,[MyTT] ComA/01 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 2 (01) Tue Oct 10 8:00 - 10:00 (CSIT N115/N116),-,-,-,-,-,-,0.6,0.6,0.5,-,-,-,-,-,-,-,104.9,-,-,-,1710372716
YTYTHY,VCCNCR,u2400360,,,u2400360@anu.edu.au,[MyTT] ComA/14 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,0.2,0.4,0.3,-,-,-,-,-,-,-,104.1,-,-,-,1710372716
YZGVSS,ODKGPO,u2400361,,,u2400361@anu.edu.au,[MyTT] ComA/05 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1710372716
CDVAZG,MXFMFM,u2400362,,,u2400362@anu.edu.au,[MyTT] ComA/01 (Classes 7460/7511);[MyTT] LecB/01 (Classes 7460/7511);Lab 8 Option 3 (02) Mon Oct 16 16:00 - 18:00 (HN 1.24),-,-,-,-,-,-,0.5,0.5,0.4,-,-,-,-,-,-,-,110.3,-,-,-,1710372716
